ts,job_id,state,duration_ms,running_count,cp_completed,cp_failed,cp_inprogress,cp_last_dur_ms,cp_last_size,cp_total_count,num_cp_history
1777362890.8511426,2d966bebd813d4fc453e7505ba297640,RUNNING,499980,3,7,6,0,31883,0,13,10
1777362892.8558679,2d966bebd813d4fc453e7505ba297640,RUNNING,501984,3,7,6,0,31883,0,13,10
1777362894.8629732,2d966bebd813d4fc453e7505ba297640,RUNNING,503991,3,7,6,0,31883,0,13,10
1777362896.8691628,2d966bebd813d4fc453e7505ba297640,RUNNING,505998,3,7,6,0,31883,0,13,10
1777362898.8754961,2d966bebd813d4fc453e7505ba297640,RUNNING,508004,3,7,6,0,31883,0,13,10
1777362900.8817277,2d966bebd813d4fc453e7505ba297640,RUNNING,510011,3,7,6,1,31883,0,14,10
1777362902.8878329,2d966bebd813d4fc453e7505ba297640,RUNNING,512016,3,7,6,1,31883,0,14,10
1777362904.8942292,2d966bebd813d4fc453e7505ba297640,RUNNING,514023,3,7,6,1,31883,0,14,10
1777362906.9002578,2d966bebd813d4fc453e7505ba297640,RUNNING,516029,3,7,6,1,31883,0,14,10
1777362908.9068751,2d966bebd813d4fc453e7505ba297640,RUNNING,518036,3,7,6,1,31883,0,14,10
1777362910.9134703,2d966bebd813d4fc453e7505ba297640,RUNNING,520042,3,7,6,1,31883,0,14,10
1777362912.9202726,2d966bebd813d4fc453e7505ba297640,RUNNING,522049,3,7,6,1,31883,0,14,10
1777362914.9275715,2d966bebd813d4fc453e7505ba297640,RUNNING,524056,3,7,6,1,31883,0,14,10
1777362916.9334078,2d966bebd813d4fc453e7505ba297640,RUNNING,526062,3,7,6,1,31883,0,14,10
1777362918.9388418,2d966bebd813d4fc453e7505ba297640,RUNNING,528067,3,7,6,1,31883,0,14,10
1777362920.9447892,2d966bebd813d4fc453e7505ba297640,RUNNING,530073,3,8,6,0,22422,0,14,10
1777362922.9497228,2d966bebd813d4fc453e7505ba297640,RUNNING,532078,3,8,6,0,22422,0,14,10
1777362924.9563434,2d966bebd813d4fc453e7505ba297640,RUNNING,534085,3,8,6,1,22422,0,15,10
1777362926.9633753,2d966bebd813d4fc453e7505ba297640,RUNNING,536092,3,8,6,1,22422,0,15,10
1777362928.969906,2d966bebd813d4fc453e7505ba297640,RUNNING,538099,3,9,6,0,5025,0,15,10
1777362930.9755135,2d966bebd813d4fc453e7505ba297640,RUNNING,540104,3,9,6,0,5025,0,15,10
1777362932.981369,2d966bebd813d4fc453e7505ba297640,RUNNING,542110,3,9,6,1,5025,0,16,10
1777362934.9878278,2d966bebd813d4fc453e7505ba297640,RUNNING,544116,3,9,6,1,5025,0,16,10
1777362936.9940732,2d966bebd813d4fc453e7505ba297640,RUNNING,546122,3,9,6,1,5025,0,16,10
1777362939.0004694,2d966bebd813d4fc453e7505ba297640,RUNNING,548129,3,9,6,1,5025,0,16,10
1777362941.0064619,2d966bebd813d4fc453e7505ba297640,RUNNING,550135,3,9,6,1,5025,0,16,10
1777362943.0131667,2d966bebd813d4fc453e7505ba297640,RUNNING,552141,3,9,6,1,5025,0,16,10
1777362945.0188735,2d966bebd813d4fc453e7505ba297640,RUNNING,554148,3,10,6,0,12849,0,16,10
1777362947.026197,2d966bebd813d4fc453e7505ba297640,RUNNING,556155,3,10,6,0,12849,0,16,10
1777362949.0324416,2d966bebd813d4fc453e7505ba297640,RUNNING,558161,3,10,6,1,12849,0,17,10
1777362951.0389767,2d966bebd813d4fc453e7505ba297640,RUNNING,560167,3,10,6,1,12849,0,17,10
1777362953.045168,2d966bebd813d4fc453e7505ba297640,RUNNING,562174,3,10,6,1,12849,0,17,10
1777362955.052768,2d966bebd813d4fc453e7505ba297640,RUNNING,564181,3,10,6,1,12849,0,17,10
1777362957.059152,2d966bebd813d4fc453e7505ba297640,RUNNING,566188,3,11,6,1,7010,0,18,10
1777362959.0642703,2d966bebd813d4fc453e7505ba297640,RUNNING,568193,3,11,6,1,7010,0,18,10
1777362961.0709639,2d966bebd813d4fc453e7505ba297640,RUNNING,570200,3,11,6,1,7010,0,18,10
1777362963.0779421,2d966bebd813d4fc453e7505ba297640,RUNNING,572206,3,11,6,1,7010,0,18,10
1777362965.0831764,2d966bebd813d4fc453e7505ba297640,RUNNING,574212,3,11,6,1,7010,0,18,10
1777362967.0895662,2d966bebd813d4fc453e7505ba297640,RUNNING,576218,3,11,6,1,7010,0,18,10
1777362969.095766,2d966bebd813d4fc453e7505ba297640,RUNNING,578224,3,11,6,1,7010,0,18,10
1777362971.102501,2d966bebd813d4fc453e7505ba297640,RUNNING,580231,3,11,6,1,7010,0,18,10
1777362973.1078243,2d966bebd813d4fc453e7505ba297640,RUNNING,582237,3,11,6,1,7010,0,18,10
1777362975.1151178,2d966bebd813d4fc453e7505ba297640,RUNNING,584244,3,11,6,1,7010,0,18,10
1777362977.121583,2d966bebd813d4fc453e7505ba297640,RUNNING,586251,3,11,6,1,7010,0,18,10
1777362979.1278257,2d966bebd813d4fc453e7505ba297640,RUNNING,588256,3,11,6,1,7010,0,18,10
1777362981.1341975,2d966bebd813d4fc453e7505ba297640,RUNNING,590263,3,11,6,1,7010,0,18,10
1777362983.1410928,2d966bebd813d4fc453e7505ba297640,RUNNING,592269,3,11,6,1,7010,0,18,10
1777362985.1478055,2d966bebd813d4fc453e7505ba297640,RUNNING,594277,3,11,6,1,7010,0,18,10
1777362987.1547556,2d966bebd813d4fc453e7505ba297640,RUNNING,596283,3,11,6,1,7010,0,18,10
1777362989.1601808,2d966bebd813d4fc453e7505ba297640,RUNNING,598289,3,11,6,1,7010,0,18,10
1777362991.1649094,2d966bebd813d4fc453e7505ba297640,RUNNING,600293,3,11,6,1,7010,0,18,10
1777362993.171194,2d966bebd813d4fc453e7505ba297640,RUNNING,602300,3,11,6,1,7010,0,18,10
1777362995.1771917,2d966bebd813d4fc453e7505ba297640,RUNNING,604306,3,11,6,1,7010,0,18,10
1777362997.1840615,2d966bebd813d4fc453e7505ba297640,RUNNING,606313,3,11,6,1,7010,0,18,10
1777362999.1912758,2d966bebd813d4fc453e7505ba297640,RUNNING,608320,3,11,6,1,7010,0,18,10
1777363001.1976523,2d966bebd813d4fc453e7505ba297640,RUNNING,610326,3,11,6,1,7010,0,18,10
1777363003.2040238,2d966bebd813d4fc453e7505ba297640,RUNNING,612332,3,11,6,1,7010,0,18,10
1777363005.2088091,2d966bebd813d4fc453e7505ba297640,RUNNING,614337,3,11,6,1,7010,0,18,10
1777363007.2145047,2d966bebd813d4fc453e7505ba297640,RUNNING,616343,3,11,6,1,7010,0,18,10
1777363009.220489,2d966bebd813d4fc453e7505ba297640,RUNNING,618349,3,11,6,1,7010,0,18,10
1777363011.2259538,2d966bebd813d4fc453e7505ba297640,RUNNING,620354,3,11,6,1,7010,0,18,10
1777363013.2319484,2d966bebd813d4fc453e7505ba297640,RUNNING,622361,3,11,6,1,7010,0,18,10
1777363015.238904,2d966bebd813d4fc453e7505ba297640,RUNNING,624367,3,11,6,1,7010,0,18,10
1777363017.2449615,2d966bebd813d4fc453e7505ba297640,RESTARTING,626374,3,11,8,0,7010,0,19,10
1777363019.2504454,2d966bebd813d4fc453e7505ba297640,RESTARTING,628379,3,11,8,0,7010,0,19,10
1777363021.2566626,2d966bebd813d4fc453e7505ba297640,RESTARTING,630386,3,11,8,0,7010,0,19,10
1777363023.262562,2d966bebd813d4fc453e7505ba297640,RESTARTING,632391,3,11,8,0,7010,0,19,10
1777363025.2678287,2d966bebd813d4fc453e7505ba297640,RESTARTING,634396,3,11,8,0,7010,0,19,10
1777363027.274661,2d966bebd813d4fc453e7505ba297640,RESTARTING,636403,3,11,8,0,7010,0,19,10
1777363029.2796803,2d966bebd813d4fc453e7505ba297640,RESTARTING,638409,3,11,8,0,7010,0,19,10
1777363031.2867284,2d966bebd813d4fc453e7505ba297640,RESTARTING,640415,3,11,8,0,7010,0,19,10
1777363033.2931123,2d966bebd813d4fc453e7505ba297640,RESTARTING,642422,3,11,8,0,7010,0,19,10
1777363035.299959,2d966bebd813d4fc453e7505ba297640,RESTARTING,644428,3,11,8,0,7010,0,19,10
1777363037.3049319,2d966bebd813d4fc453e7505ba297640,RESTARTING,646433,3,11,8,0,7010,0,19,10
1777363039.3113182,2d966bebd813d4fc453e7505ba297640,RESTARTING,648439,3,11,8,0,7010,0,19,10
1777363041.3157258,2d966bebd813d4fc453e7505ba297640,RESTARTING,650445,3,11,8,0,7010,0,19,10
1777363043.3211515,2d966bebd813d4fc453e7505ba297640,RESTARTING,652449,3,11,8,0,7010,0,19,10
1777363045.3265805,2d966bebd813d4fc453e7505ba297640,RESTARTING,654455,3,11,8,0,7010,0,19,10
1777363047.3326135,2d966bebd813d4fc453e7505ba297640,RESTARTING,656461,3,11,8,0,7010,0,19,10
1777363049.3378367,2d966bebd813d4fc453e7505ba297640,RESTARTING,658466,3,11,8,0,7010,0,19,10
1777363051.342952,2d966bebd813d4fc453e7505ba297640,RESTARTING,660471,3,11,8,0,7010,0,19,10
1777363053.3491738,2d966bebd813d4fc453e7505ba297640,RESTARTING,662478,3,11,8,0,7010,0,19,10
1777363055.3551722,2d966bebd813d4fc453e7505ba297640,RESTARTING,664483,3,11,8,0,7010,0,19,10
1777363057.3613017,2d966bebd813d4fc453e7505ba297640,RESTARTING,666490,3,11,8,0,7010,0,19,10
1777363059.3676305,2d966bebd813d4fc453e7505ba297640,RESTARTING,668496,3,11,8,0,7010,0,19,10
1777363061.3735886,2d966bebd813d4fc453e7505ba297640,RESTARTING,670502,3,11,8,0,7010,0,19,10
1777363063.3801472,2d966bebd813d4fc453e7505ba297640,RESTARTING,672508,3,11,8,0,7010,0,19,10
1777363065.3865063,2d966bebd813d4fc453e7505ba297640,RESTARTING,674515,3,11,8,0,7010,0,19,10
1777363067.3930643,2d966bebd813d4fc453e7505ba297640,RESTARTING,676521,3,11,8,0,7010,0,19,10
1777363069.397303,2d966bebd813d4fc453e7505ba297640,RESTARTING,678526,3,11,8,0,7010,0,19,10
1777363071.4028,2d966bebd813d4fc453e7505ba297640,RESTARTING,680531,3,11,8,0,7010,0,19,10
1777363073.4081278,2d966bebd813d4fc453e7505ba297640,RESTARTING,682537,3,11,8,0,7010,0,19,10
1777363075.4138188,2d966bebd813d4fc453e7505ba297640,RESTARTING,684542,3,11,8,0,7010,0,19,10
1777363077.4198759,2d966bebd813d4fc453e7505ba297640,RUNNING,686548,4,11,8,0,7010,0,19,10
1777363079.4254217,2d966bebd813d4fc453e7505ba297640,RUNNING,688554,4,11,8,0,7010,0,19,10
1777363081.4303024,2d966bebd813d4fc453e7505ba297640,RUNNING,690559,4,11,8,1,7010,0,20,10
1777363083.4358373,2d966bebd813d4fc453e7505ba297640,RUNNING,692564,4,11,8,1,7010,0,20,10
1777363085.4422553,2d966bebd813d4fc453e7505ba297640,RUNNING,694571,4,11,8,1,7010,0,20,10
1777363087.4482746,2d966bebd813d4fc453e7505ba297640,RUNNING,696576,4,11,8,1,7010,0,20,10
1777363089.4543812,2d966bebd813d4fc453e7505ba297640,RUNNING,698583,4,11,8,1,7010,0,20,10
1777363091.4606419,2d966bebd813d4fc453e7505ba297640,RUNNING,700589,4,11,8,1,7010,0,20,10
1777363093.4668746,2d966bebd813d4fc453e7505ba297640,RUNNING,702595,4,11,8,1,7010,0,20,10
1777363095.473763,2d966bebd813d4fc453e7505ba297640,RUNNING,704602,4,11,8,1,7010,0,20,10
1777363097.4800093,2d966bebd813d4fc453e7505ba297640,RUNNING,706609,4,11,8,1,7010,0,20,10
1777363099.4866526,2d966bebd813d4fc453e7505ba297640,RUNNING,708615,4,11,8,1,7010,0,20,10
1777363101.492744,2d966bebd813d4fc453e7505ba297640,RUNNING,710621,4,11,8,1,7010,0,20,10
1777363103.499415,2d966bebd813d4fc453e7505ba297640,RUNNING,712628,4,11,8,1,7010,0,20,10
1777363105.505527,2d966bebd813d4fc453e7505ba297640,RUNNING,714634,4,11,8,1,7010,0,20,10
1777363107.5121365,2d966bebd813d4fc453e7505ba297640,RUNNING,716640,4,11,8,1,7010,0,20,10
1777363109.5178237,2d966bebd813d4fc453e7505ba297640,RUNNING,718647,4,11,8,1,7010,0,20,10
1777363111.524251,2d966bebd813d4fc453e7505ba297640,RUNNING,720652,4,11,8,1,7010,0,20,10
1777363113.5292158,2d966bebd813d4fc453e7505ba297640,RUNNING,722658,4,12,8,0,31162,0,20,10
1777363115.536583,2d966bebd813d4fc453e7505ba297640,RUNNING,724665,4,12,8,0,31162,0,20,10
1777363117.5411563,2d966bebd813d4fc453e7505ba297640,RUNNING,726670,4,12,8,1,31162,0,21,10
1777363119.5470397,2d966bebd813d4fc453e7505ba297640,RUNNING,728675,4,12,8,1,31162,0,21,10
1777363121.5512257,2d966bebd813d4fc453e7505ba297640,RUNNING,730680,4,12,8,1,31162,0,21,10
1777363123.5577772,2d966bebd813d4fc453e7505ba297640,RUNNING,732686,4,12,8,1,31162,0,21,10
1777363125.5646899,2d966bebd813d4fc453e7505ba297640,RUNNING,734693,4,13,8,1,8252,0,22,10
1777363127.571167,2d966bebd813d4fc453e7505ba297640,RUNNING,736699,4,13,8,1,8252,0,22,10
1777363129.577142,2d966bebd813d4fc453e7505ba297640,RUNNING,738706,4,13,8,1,8252,0,22,10
1777363131.582463,2d966bebd813d4fc453e7505ba297640,RUNNING,740711,4,13,8,1,8252,0,22,10
1777363133.5878358,2d966bebd813d4fc453e7505ba297640,RUNNING,742717,4,13,8,1,8252,0,22,10
1777363135.5944982,2d966bebd813d4fc453e7505ba297640,RUNNING,744723,4,13,8,1,8252,0,22,10
1777363137.600384,2d966bebd813d4fc453e7505ba297640,RUNNING,746729,4,13,8,1,8252,0,22,10
1777363139.6050632,2d966bebd813d4fc453e7505ba297640,RUNNING,748733,4,13,8,1,8252,0,22,10
1777363141.6106746,2d966bebd813d4fc453e7505ba297640,RUNNING,750739,4,13,8,1,8252,0,22,10
1777363143.6157532,2d966bebd813d4fc453e7505ba297640,RUNNING,752744,4,13,8,1,8252,0,22,10
1777363145.6214142,2d966bebd813d4fc453e7505ba297640,RUNNING,754750,4,13,8,1,8252,0,22,10
1777363147.6273863,2d966bebd813d4fc453e7505ba297640,RUNNING,756755,4,13,8,1,8252,0,22,10
1777363149.6332662,2d966bebd813d4fc453e7505ba297640,RUNNING,758762,4,13,8,1,8252,0,22,10
1777363151.639595,2d966bebd813d4fc453e7505ba297640,RUNNING,760768,4,13,8,1,8252,0,22,10
1777363153.6457198,2d966bebd813d4fc453e7505ba297640,RUNNING,762774,4,13,8,1,8252,0,22,10
1777363155.6517107,2d966bebd813d4fc453e7505ba297640,RUNNING,764780,4,13,8,1,8252,0,22,10
1777363157.6571612,2d966bebd813d4fc453e7505ba297640,RUNNING,766785,4,13,8,1,8252,0,22,10
1777363159.6631994,2d966bebd813d4fc453e7505ba297640,RUNNING,768791,4,13,8,1,8252,0,22,10
1777363161.667402,2d966bebd813d4fc453e7505ba297640,RUNNING,770796,4,13,8,1,8252,0,22,10
1777363163.6735342,2d966bebd813d4fc453e7505ba297640,RUNNING,772802,4,13,8,1,8252,0,22,10
1777363165.6793237,2d966bebd813d4fc453e7505ba297640,RUNNING,774808,4,13,8,1,8252,0,22,10
1777363167.6841977,2d966bebd813d4fc453e7505ba297640,RUNNING,776812,4,13,8,1,8252,0,22,10
1777363169.6896904,2d966bebd813d4fc453e7505ba297640,RUNNING,778818,4,13,8,1,8252,0,22,10
1777363171.6959362,2d966bebd813d4fc453e7505ba297640,RUNNING,780824,4,13,8,1,8252,0,22,10
1777363173.7000663,2d966bebd813d4fc453e7505ba297640,RUNNING,782828,4,13,8,1,8252,0,22,10
1777363175.7048967,2d966bebd813d4fc453e7505ba297640,RUNNING,784833,4,13,8,1,8252,0,22,10
1777363177.7113848,2d966bebd813d4fc453e7505ba297640,RUNNING,786840,4,13,8,1,8252,0,22,10
1777363179.717751,2d966bebd813d4fc453e7505ba297640,RUNNING,788846,4,13,8,1,8252,0,22,10
1777363181.723638,2d966bebd813d4fc453e7505ba297640,RUNNING,790852,4,13,8,1,8252,0,22,10
1777363183.7292826,2d966bebd813d4fc453e7505ba297640,RUNNING,792857,4,13,8,1,8252,0,22,10
1777363185.7355084,2d966bebd813d4fc453e7505ba297640,RESTARTING,794864,4,13,10,0,8252,0,23,10
1777363187.7416253,2d966bebd813d4fc453e7505ba297640,RESTARTING,796870,4,13,10,0,8252,0,23,10
1777363189.7468705,2d966bebd813d4fc453e7505ba297640,RESTARTING,798875,4,13,10,0,8252,0,23,10
1777363191.7533097,2d966bebd813d4fc453e7505ba297640,RESTARTING,800881,4,13,10,0,8252,0,23,10
1777363193.758439,2d966bebd813d4fc453e7505ba297640,RESTARTING,802887,4,13,10,0,8252,0,23,10
1777363195.7650445,2d966bebd813d4fc453e7505ba297640,RESTARTING,804894,4,13,10,0,8252,0,23,10
1777363197.770403,2d966bebd813d4fc453e7505ba297640,RESTARTING,806899,4,13,10,0,8252,0,23,10
1777363199.776756,2d966bebd813d4fc453e7505ba297640,RESTARTING,808905,4,13,10,0,8252,0,23,10
1777363201.7826538,2d966bebd813d4fc453e7505ba297640,RESTARTING,810911,4,13,10,0,8252,0,23,10
1777363203.7888722,2d966bebd813d4fc453e7505ba297640,RESTARTING,812917,4,13,10,0,8252,0,23,10
1777363205.7941704,2d966bebd813d4fc453e7505ba297640,RESTARTING,814923,4,13,10,0,8252,0,23,10
1777363207.8004777,2d966bebd813d4fc453e7505ba297640,RESTARTING,816928,4,13,10,0,8252,0,23,10
1777363209.8062143,2d966bebd813d4fc453e7505ba297640,RUNNING,818935,5,13,10,0,8252,0,23,10
1777363211.8125846,2d966bebd813d4fc453e7505ba297640,RUNNING,820941,5,13,10,0,8252,0,23,10
1777363213.8185058,2d966bebd813d4fc453e7505ba297640,RUNNING,822947,5,13,10,0,8252,0,23,10
1777363215.8255153,2d966bebd813d4fc453e7505ba297640,RUNNING,824954,5,13,10,0,8252,0,23,10
1777363217.832028,2d966bebd813d4fc453e7505ba297640,RUNNING,826960,5,13,10,1,8252,0,24,10
1777363219.837829,2d966bebd813d4fc453e7505ba297640,RUNNING,828966,5,13,10,1,8252,0,24,10
1777363221.843607,2d966bebd813d4fc453e7505ba297640,RUNNING,830972,5,13,10,1,8252,0,24,10
1777363223.8491657,2d966bebd813d4fc453e7505ba297640,RUNNING,832977,5,13,10,1,8252,0,24,10
1777363225.854823,2d966bebd813d4fc453e7505ba297640,RUNNING,834984,5,13,10,1,8252,0,24,10
1777363227.8622468,2d966bebd813d4fc453e7505ba297640,RUNNING,836990,5,13,10,1,8252,0,24,10
1777363229.868507,2d966bebd813d4fc453e7505ba297640,RUNNING,838999,5,13,10,1,8252,0,24,10
1777363231.877828,2d966bebd813d4fc453e7505ba297640,RUNNING,841006,5,13,10,1,8252,0,24,10
1777363233.883194,2d966bebd813d4fc453e7505ba297640,CANCELLING,843012,5,13,11,0,8252,0,24,10
1777363235.8900552,2d966bebd813d4fc453e7505ba297640,CANCELLING,845018,5,13,11,0,8252,0,24,10
